ts,ts_iso,ip_ver,proto,src_ip,src_port,dst_ip,dst_port,frame_len,dns_len,dns_id,qr,opcode,aa,tc,rd,ra,ad,cd,rcode,qdcount,ancount,nscount,arcount,qname,qtype,qtype_name,qclass,edns,edns_udpsize,do,ecs,ecs_scope,answers
1788253881.599356,2026-09-01T09:11:21.599356Z,6,udp,2001:db8:1::b4,22115,2001:db8:53::53,53,111,49,63666,0,0,0,0,0,0,0,0,0,1,0,0,1,hOst-129.CoNtOH.TeSt.,2,NS,1,1,1232.0,1,,,
1788253881.617104,2026-09-01T09:11:21.617104Z,6,udp,2001:db8:1::e5,41072,2001:db8:53::53,53,111,49,100,0,0,0,0,0,0,0,0,0,1,0,0,1,host-038.kampus.test.,1,A,1,1,1232.0,1,,,
1788253881.623373,2026-09-01T09:11:21.623373Z,6,udp,2001:db8:53::53,53,2001:db8:1::e5,41072,127,65,100,1,0,1,0,0,0,0,0,0,1,1,0,1,host-038.kampus.test.,1,A,1,1,1232.0,1,,,host-038.kampus.test. A 300 203.0.113.10
1788253881.637616,2026-09-01T09:11:21.637616Z,6,udp,2001:db8:53::53,53,2001:db8:1::b4,22115,141,79,63666,1,0,1,0,0,0,0,0,0,1,1,0,1,hOst-129.CoNtOH.TeSt.,2,NS,1,1,1232.0,1,,,hOst-129.CoNtOH.TeSt. NS 300 ns1.example.test.
1788253881.709582,2026-09-01T09:11:21.709582Z,6,udp,2001:db8:1::177,64577,2001:db8:53::53,53,100,38,44882,0,0,0,0,0,0,0,0,0,1,0,0,0,hoST-027.CONToH.Test.,1,A,1,0,,0,,,
1788253881.711087,2026-09-01T09:11:21.711087Z,6,udp,2001:db8:53::53,53,2001:db8:1::177,64577,220,158,44882,1,0,0,0,0,0,0,0,0,1,0,3,0,hoST-027.CONToH.Test.,1,A,1,0,,0,,,
1788253881.746924,2026-09-01T09:11:21.746924Z,6,udp,2001:db8:1::1a8,7530,2001:db8:53::53,53,111,49,18171,0,0,0,0,0,0,0,1,0,1,0,0,1,host-082.kampus.test.,1,A,1,1,1232.0,0,,,
1788253881.750032,2026-09-01T09:11:21.750032Z,6,udp,2001:db8:53::53,53,2001:db8:1::1a8,7530,231,169,18171,1,0,0,0,0,0,0,1,0,1,0,3,1,host-082.kampus.test.,1,A,1,1,1232.0,0,,,
1788253881.762351,2026-09-01T09:11:21.762351Z,6,udp,2001:db8:1::189,64300,2001:db8:53::53,53,111,49,4519,0,0,0,0,0,0,0,0,0,1,0,0,1,HOSt-001.pOrTAl.tEsT.,16,TXT,1,1,1232.0,1,,,
1788253881.772916,2026-09-01T09:11:21.772916Z,6,udp,2001:db8:53::53,53,2001:db8:1::189,64300,111,49,4519,1,0,0,0,0,0,0,0,5,1,0,0,1,HOSt-001.pOrTAl.tEsT.,16,TXT,1,1,1232.0,1,,,
1788253881.777528,2026-09-01T09:11:21.777528Z,6,udp,2001:db8:1::14a,24374,2001:db8:53::53,53,111,49,32467,0,0,0,0,0,0,0,0,0,1,0,0,1,host-211.portal.test.,1,A,1,1,1232.0,0,,,
1788253881.806266,2026-09-01T09:11:21.806266Z,6,udp,2001:db8:1::29,6633,2001:db8:53::53,53,111,49,13907,0,0,0,0,0,0,0,0,0,1,0,0,1,HOSt-211.PORtAl.tEsT.,1,A,1,1,1232.0,1,,,
1788253881.807472,2026-09-01T09:11:21.807472Z,6,udp,2001:db8:1::ca,64945,2001:db8:53::53,53,111,49,15708,0,0,0,0,0,0,0,0,0,1,0,0,1,host-244.kampus.test.,1,A,1,1,1232.0,1,,,
1788253881.809081,2026-09-01T09:11:21.809081Z,6,udp,2001:db8:53::53,53,2001:db8:1::14a,24374,191,129,32467,1,0,0,0,0,0,0,0,0,1,0,2,1,host-211.portal.test.,1,A,1,1,1232.0,0,,,
1788253881.816343,2026-09-01T09:11:21.816343Z,6,udp,2001:db8:53::53,53,2001:db8:1::ca,64945,231,169,15708,1,0,0,0,0,0,0,0,0,1,0,3,1,host-244.kampus.test.,1,A,1,1,1232.0,1,,,
1788253881.833765,2026-09-01T09:11:21.833765Z,6,udp,2001:db8:53::53,53,2001:db8:1::29,6633,201,139,13907,1,0,1,0,0,0,0,0,3,1,0,1,1,HOSt-211.PORtAl.tEsT.,1,A,1,1,1232.0,1,,,
1788253881.872028,2026-09-01T09:11:21.872028Z,6,udp,2001:db8:1::a7,26410,2001:db8:53::53,53,112,50,8565,0,0,0,0,0,0,0,0,0,1,0,0,1,host-182.layanan.test.,28,AAAA,1,1,1232.0,0,,,
1788253881.884048,2026-09-01T09:11:21.884048Z,4,udp,192.0.2.10,10033,198.51.100.53,53,90,48,40454,0,0,0,0,0,0,0,0,0,1,0,0,1,host-005.arsip.test.,2,NS,1,1,1400.0,1,,,
1788253881.885073,2026-09-01T09:11:21.885073Z,6,udp,2001:db8:1::124,5595,2001:db8:53::53,53,112,50,4179,0,0,0,0,0,0,0,0,0,1,0,0,1,hOst-238.layANAN.Test.,2,NS,1,1,1400.0,1,,,
1788253881.896087,2026-09-01T09:11:21.896087Z,4,udp,198.51.100.53,53,192.0.2.10,10033,180,138,40454,1,0,1,0,0,0,0,0,3,1,0,1,1,host-005.arsip.test.,2,NS,1,1,1232.0,1,,,
1788253881.903267,2026-09-01T09:11:21.903267Z,6,udp,2001:db8:53::53,53,2001:db8:1::124,5595,232,170,4179,1,0,0,0,0,0,0,0,0,1,0,3,1,hOst-238.layANAN.Test.,2,NS,1,1,1232.0,1,,,
1788253881.912735,2026-09-01T09:11:21.912735Z,6,udp,2001:db8:1::87,53693,2001:db8:53::53,53,112,50,47969,0,0,0,0,0,0,0,0,0,1,0,0,1,host-120.layanan.test.,28,AAAA,1,1,1232.0,1,,,
1788253881.917819,2026-09-01T09:11:21.917819Z,6,udp,2001:db8:53::53,53,2001:db8:1::87,53693,140,78,47969,1,0,1,0,0,0,0,0,0,1,1,0,1,host-120.layanan.test.,28,AAAA,1,1,1232.0,1,,,host-120.layanan.test. AAAA 300 2001:db8:abcd::10
1788253881.962319,2026-09-01T09:11:21.962319Z,6,udp,2001:db8:53::53,53,2001:db8:1::a7,26410,272,210,8565,1,0,0,0,0,0,0,0,0,1,0,4,1,host-182.layanan.test.,28,AAAA,1,1,1232.0,0,,,
1788253882.022604,2026-09-01T09:11:22.022604Z,6,udp,2001:db8:1::1ed,49697,2001:db8:53::53,53,111,49,17083,0,0,0,0,0,0,0,0,0,1,0,0,1,host-001.PoRtal.TESt.,48,DNSKEY,1,1,1232.0,1,,,
1788253882.024948,2026-09-01T09:11:22.024948Z,6,udp,2001:db8:1::7,25643,2001:db8:53::53,53,111,49,45609,0,0,0,0,0,0,0,0,0,1,0,0,1,host-007.kampus.test.,43,DS,1,1,1232.0,1,,,
1788253882.02616,2026-09-01T09:11:22.026160Z,6,udp,2001:db8:53::53,53,2001:db8:1::1ed,49697,271,209,17083,1,0,0,0,0,0,0,0,0,1,0,4,1,host-001.PoRtal.TESt.,48,DNSKEY,1,1,1232.0,1,,,
1788253882.027565,2026-09-01T09:11:22.027565Z,4,udp,192.0.2.196,14048,198.51.100.53,53,92,50,3542,0,0,0,0,0,0,0,0,0,1,0,0,1,host-026.layanan.test.,16,TXT,1,1,1400.0,1,,,
1788253882.035218,2026-09-01T09:11:22.035218Z,6,udp,2001:db8:1::1bd,4500,2001:db8:53::53,53,110,48,28000,0,0,0,0,0,0,0,0,0,1,0,0,1,host-005.arsip.test.,1,A,1,1,1232.0,1,,,
1788253882.035286,2026-09-01T09:11:22.035286Z,6,udp,2001:db8:53::53,53,2001:db8:1::7,25643,231,169,45609,1,0,0,0,0,0,0,0,0,1,0,3,1,host-007.kampus.test.,43,DS,1,1,1232.0,1,,,
1788253882.037406,2026-09-01T09:11:22.037406Z,4,udp,198.51.100.53,53,192.0.2.196,14048,252,210,3542,1,0,0,0,0,0,0,0,0,1,0,4,1,host-026.layanan.test.,16,TXT,1,1,1232.0,1,,,
1788253882.059426,2026-09-01T09:11:22.059426Z,6,udp,2001:db8:53::53,53,2001:db8:1::1bd,4500,230,168,28000,1,0,0,0,0,0,0,0,0,1,0,3,1,host-005.arsip.test.,1,A,1,1,1232.0,1,,,
1788253882.077604,2026-09-01T09:11:22.077604Z,6,udp,2001:db8:1::11c,50948,2001:db8:53::53,53,111,49,64279,0,0,0,0,0,0,0,0,0,1,0,0,1,host-024.contoh.test.,28,AAAA,1,1,1232.0,0,,,
1788253882.079442,2026-09-01T09:11:22.079442Z,6,udp,2001:db8:53::53,53,2001:db8:1::11c,50948,139,77,64279,1,0,1,0,0,0,0,0,0,1,1,0,1,host-024.contoh.test.,28,AAAA,1,1,1232.0,0,,,host-024.contoh.test. AAAA 300 2001:db8:abcd::10
1788253882.116975,2026-09-01T09:11:22.116975Z,6,udp,2001:db8:1::79,24249,2001:db8:53::53,53,111,49,5535,0,0,0,0,0,0,0,0,0,1,0,0,1,host-002.contoh.test.,28,AAAA,1,1,1232.0,1,,,
1788253882.122443,2026-09-01T09:11:22.122443Z,6,udp,2001:db8:53::53,53,2001:db8:1::79,24249,191,129,5535,1,0,0,0,0,0,0,0,0,1,0,2,1,host-002.contoh.test.,28,AAAA,1,1,1232.0,1,,,
1788253882.147054,2026-09-01T09:11:22.147054Z,6,udp,2001:db8:1::1e8,63085,2001:db8:53::53,53,125,63,63909,0,0,0,0,0,0,0,0,0,1,0,0,1,_service._tcp.host-356.kampus.test.,33,SRV,1,1,1400.0,1,,,
1788253882.153531,2026-09-01T09:11:22.153531Z,6,udp,2001:db8:53::53,53,2001:db8:1::1e8,63085,245,183,63909,1,0,0,0,0,0,0,0,0,1,0,3,1,_service._tcp.host-356.kampus.test.,33,SRV,1,1,1232.0,1,,,
1788253882.231133,2026-09-01T09:11:22.231133Z,6,udp,2001:db8:1::17b,27862,2001:db8:53::53,53,124,62,25405,0,0,0,0,0,0,0,0,0,1,0,0,1,_service._tcp.host-029.arsip.test.,33,SRV,1,1,1232.0,1,,,
1788253882.241914,2026-09-01T09:11:22.241914Z,6,udp,2001:db8:53::53,53,2001:db8:1::17b,27862,244,182,25405,1,0,0,0,0,0,0,0,0,1,0,3,1,_service._tcp.host-029.arsip.test.,33,SRV,1,1,1232.0,1,,,
1788253882.268125,2026-09-01T09:11:22.268125Z,6,udp,2001:db8:1::1d5,56111,2001:db8:53::53,53,111,49,37692,0,0,0,0,0,0,0,0,0,1,0,0,1,host-223.kampus.test.,1,A,1,1,1400.0,1,,,
1788253882.272543,2026-09-01T09:11:22.272543Z,6,udp,2001:db8:53::53,53,2001:db8:1::1d5,56111,127,65,37692,1,0,1,0,0,0,0,0,0,1,1,0,1,host-223.kampus.test.,1,A,1,1,1232.0,1,,,host-223.kampus.test. A 300 203.0.113.10
1788253882.324637,2026-09-01T09:11:22.324637Z,6,udp,2001:db8:1::49,62359,2001:db8:53::53,53,111,49,22906,0,0,0,0,0,0,0,0,0,1,0,0,1,host-010.kampus.test.,1,A,1,1,1232.0,0,,,
1788253882.33637,2026-09-01T09:11:22.336370Z,6,udp,2001:db8:53::53,53,2001:db8:1::49,62359,271,209,22906,1,0,0,0,0,0,0,0,0,1,0,4,1,host-010.kampus.test.,1,A,1,1,1232.0,0,,,
1788253882.348779,2026-09-01T09:11:22.348779Z,6,udp,2001:db8:1::3c,54883,2001:db8:53::53,53,110,48,5688,0,0,0,0,0,0,0,0,0,1,0,0,1,host-034.arsip.test.,28,AAAA,1,1,1232.0,1,,,
1788253882.352491,2026-09-01T09:11:22.352491Z,4,udp,192.0.2.76,16935,198.51.100.53,53,92,50,22447,0,0,0,0,0,0,0,0,0,1,0,0,1,host-008.layanan.test.,1,A,1,1,1232.0,1,,,
1788253882.35822,2026-09-01T09:11:22.358220Z,4,udp,198.51.100.53,53,192.0.2.76,16935,182,140,22447,1,0,1,0,0,0,0,0,3,1,0,1,1,host-008.layanan.test.,1,A,1,1,1232.0,1,,,
1788253882.363226,2026-09-01T09:11:22.363226Z,6,udp,2001:db8:53::53,53,2001:db8:1::3c,54883,230,168,5688,1,0,0,0,0,0,0,0,0,1,0,3,1,host-034.arsip.test.,28,AAAA,1,1,1232.0,1,,,
1788253882.369939,2026-09-01T09:11:22.369939Z,6,udp,2001:db8:1::1e2,56895,2001:db8:53::53,53,111,49,42134,0,0,0,0,0,0,0,1,0,1,0,0,1,host-019.kampus.test.,15,MX,1,1,1232.0,1,,,
1788253882.377317,2026-09-01T09:11:22.377317Z,6,udp,2001:db8:53::53,53,2001:db8:1::1e2,56895,191,129,42134,1,0,0,0,0,0,0,1,0,1,0,2,1,host-019.kampus.test.,15,MX,1,1,1232.0,1,,,
1788253882.387905,2026-09-01T09:11:22.387905Z,6,udp,2001:db8:1::1d5,52917,2001:db8:53::53,53,111,49,9530,0,0,0,0,0,0,0,0,0,1,0,0,1,host-023.COnToH.tEsT.,2,NS,1,1,1232.0,1,,,
1788253882.396892,2026-09-01T09:11:22.396892Z,6,udp,2001:db8:53::53,53,2001:db8:1::1d5,52917,141,79,9530,1,0,1,0,0,0,0,0,0,1,1,0,1,host-023.COnToH.tEsT.,2,NS,1,1,1232.0,1,,,host-023.COnToH.tEsT. NS 300 ns1.example.test.
1788253882.460104,2026-09-01T09:11:22.460104Z,4,udp,192.0.2.55,59292,198.51.100.53,53,91,49,60947,0,0,0,0,0,0,0,0,0,1,0,0,1,hOST-001.POrtAl.tEst.,1,A,1,1,1400.0,1,,,
1788253882.465577,2026-09-01T09:11:22.465577Z,6,udp,2001:db8:1::18b,31193,2001:db8:53::53,53,110,48,57432,0,0,0,0,0,0,0,0,0,1,0,0,1,host-062.arsip.test.,2,NS,1,1,1232.0,1,,,
1788253882.465892,2026-09-01T09:11:22.465892Z,4,udp,198.51.100.53,53,192.0.2.55,59292,107,65,60947,1,0,1,0,0,0,0,0,0,1,1,0,1,hOST-001.POrtAl.tEst.,1,A,1,1,1232.0,1,,,hOST-001.POrtAl.tEst. A 300 203.0.113.10
1788253882.482345,2026-09-01T09:11:22.482345Z,6,udp,2001:db8:53::53,53,2001:db8:1::18b,31193,230,168,57432,1,0,0,0,0,0,0,0,0,1,0,3,1,host-062.arsip.test.,2,NS,1,1,1232.0,1,,,
1788253882.515751,2026-09-01T09:11:22.515751Z,6,udp,2001:db8:1::b9,5078,2001:db8:53::53,53,111,49,57911,0,0,0,0,0,0,0,0,0,1,0,0,1,hoSt-002.COntoh.teSt.,43,DS,1,1,1232.0,1,,,
1788253882.520752,2026-09-01T09:11:22.520752Z,6,udp,2001:db8:1::2,37336,2001:db8:53::53,53,111,49,29204,0,0,0,0,0,0,0,0,0,1,0,0,1,host-134.contoh.test.,2,NS,1,1,1232.0,1,,,
1788253882.529035,2026-09-01T09:11:22.529035Z,6,udp,2001:db8:53::53,53,2001:db8:1::b9,5078,201,139,57911,1,0,1,0,0,0,0,0,3,1,0,1,1,hoSt-002.COntoh.teSt.,43,DS,1,1,1232.0,1,,,
1788253882.53294,2026-09-01T09:11:22.532940Z,6,udp,2001:db8:53::53,53,2001:db8:1::2,37336,141,79,29204,1,0,1,0,0,0,0,0,0,1,1,0,1,host-134.contoh.test.,2,NS,1,1,1232.0,1,,,host-134.contoh.test. NS 300 ns1.example.test.
1788253882.61641,2026-09-01T09:11:22.616410Z,6,udp,2001:db8:1::de,32876,2001:db8:53::53,53,111,49,46499,0,0,0,0,0,0,0,0,0,1,0,0,1,host-126.kampus.test.,1,A,1,1,1232.0,1,,,
1788253882.629599,2026-09-01T09:11:22.629599Z,4,udp,192.0.2.201,8536,198.51.100.53,53,91,49,62417,0,0,0,0,1,0,0,0,0,1,0,0,1,host-007.kampus.test.,2,NS,1,1,1232.0,1,,,
1788253882.632164,2026-09-01T09:11:22.632164Z,4,udp,198.51.100.53,53,192.0.2.201,8536,171,129,62417,1,0,0,0,1,0,0,0,0,1,0,2,1,host-007.kampus.test.,2,NS,1,1,1232.0,1,,,
1788253882.633007,2026-09-01T09:11:22.633007Z,6,udp,2001:db8:53::53,53,2001:db8:1::de,32876,231,169,46499,1,0,0,0,0,0,0,0,0,1,0,3,1,host-126.kampus.test.,1,A,1,1,1232.0,1,,,
1788253882.642258,2026-09-01T09:11:22.642258Z,6,udp,2001:db8:1::182,9643,2001:db8:53::53,53,110,48,40828,0,0,0,0,0,0,0,0,0,1,0,0,1,host-318.arsip.test.,2,NS,1,1,1232.0,1,,,
1788253882.65091,2026-09-01T09:11:22.650910Z,6,udp,2001:db8:53::53,53,2001:db8:1::182,9643,140,78,40828,1,0,1,0,0,0,0,0,0,1,1,0,1,host-318.arsip.test.,2,NS,1,1,1232.0,1,,,host-318.arsip.test. NS 300 ns1.example.test.
1788253882.748332,2026-09-01T09:11:22.748332Z,4,udp,192.0.2.202,15909,198.51.100.53,53,91,49,27567,0,0,0,0,0,0,0,0,0,1,0,0,1,host-051.contoh.test.,28,AAAA,1,1,1232.0,1,,,
1788253882.78891,2026-09-01T09:11:22.788910Z,4,udp,198.51.100.53,53,192.0.2.202,15909,119,77,27567,1,0,1,0,0,0,0,0,0,1,1,0,1,host-051.contoh.test.,28,AAAA,1,1,1232.0,1,,,host-051.contoh.test. AAAA 300 2001:db8:abcd::10
1788253882.803766,2026-09-01T09:11:22.803766Z,6,udp,2001:db8:1::154,38662,2001:db8:53::53,53,112,50,7021,0,0,0,0,0,0,0,0,0,1,0,0,1,HosT-182.lAYaNAn.tESt.,2,NS,1,1,1232.0,1,,,
1788253882.816944,2026-09-01T09:11:22.816944Z,6,udp,2001:db8:53::53,53,2001:db8:1::154,38662,232,170,7021,1,0,0,0,0,0,0,0,0,1,0,3,1,HosT-182.lAYaNAn.tESt.,2,NS,1,1,1232.0,1,,,
1788253882.822425,2026-09-01T09:11:22.822425Z,4,udp,192.0.2.65,3569,198.51.100.53,53,91,49,34131,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-392.kaMPuS.tESt.,28,AAAA,1,1,1232.0,1,,,
1788253882.861478,2026-09-01T09:11:22.861478Z,4,udp,198.51.100.53,53,192.0.2.65,3569,251,209,34131,1,0,0,0,0,0,0,0,0,1,0,4,1,HoST-392.kaMPuS.tESt.,28,AAAA,1,1,1232.0,1,,,
1788253882.874206,2026-09-01T09:11:22.874206Z,6,udp,2001:db8:1::7,30117,2001:db8:53::53,53,111,49,59299,0,0,0,0,0,0,0,0,0,1,0,0,1,host-250.portal.test.,2,NS,1,1,1400.0,0,,,
1788253882.885191,2026-09-01T09:11:22.885191Z,6,udp,2001:db8:53::53,53,2001:db8:1::7,30117,191,129,59299,1,0,0,0,0,0,0,0,0,1,0,2,1,host-250.portal.test.,2,NS,1,1,1232.0,0,,,
1788253882.897524,2026-09-01T09:11:22.897524Z,6,udp,2001:db8:1::91,52428,2001:db8:53::53,53,111,49,45463,0,0,0,0,0,0,0,0,0,1,0,0,1,host-000.contoh.test.,28,AAAA,1,1,1232.0,1,,,
1788253882.909681,2026-09-01T09:11:22.909681Z,6,udp,2001:db8:53::53,53,2001:db8:1::91,52428,139,77,45463,1,0,1,0,0,0,0,0,0,1,1,0,1,host-000.contoh.test.,28,AAAA,1,1,1232.0,1,,,host-000.contoh.test. AAAA 300 2001:db8:abcd::10
1788253882.921251,2026-09-01T09:11:22.921251Z,4,udp,192.0.2.117,49380,198.51.100.53,53,91,49,45139,0,0,0,0,0,0,0,1,0,1,0,0,1,HOST-001.pORTAL.TEST.,28,AAAA,1,1,1232.0,0,,,
1788253882.929073,2026-09-01T09:11:22.929073Z,6,udp,2001:db8:1::48,49395,2001:db8:53::53,53,111,49,21069,0,0,0,0,0,0,0,0,0,1,0,0,1,host-003.portal.test.,43,DS,1,1,1232.0,1,,,
1788253882.933189,2026-09-01T09:11:22.933189Z,4,udp,198.51.100.53,53,192.0.2.117,49380,119,77,45139,1,0,1,0,0,0,0,1,0,1,1,0,1,HOST-001.pORTAL.TEST.,28,AAAA,1,1,1232.0,0,,,HOST-001.pORTAL.TEST. AAAA 300 2001:db8:abcd::10
1788253882.938816,2026-09-01T09:11:22.938816Z,4,udp,192.0.2.126,2738,198.51.100.53,53,92,50,10605,0,0,0,0,0,0,0,0,0,1,0,0,1,host-059.layanan.test.,28,AAAA,1,1,1400.0,1,,,
1788253882.943851,2026-09-01T09:11:22.943851Z,6,udp,2001:db8:53::53,53,2001:db8:1::48,49395,111,49,21069,1,0,0,0,0,0,0,0,2,1,0,0,1,host-003.portal.test.,43,DS,1,1,1232.0,1,,,
1788253882.950888,2026-09-01T09:11:22.950888Z,4,udp,198.51.100.53,53,192.0.2.126,2738,212,170,10605,1,0,0,0,0,0,0,0,0,1,0,3,1,host-059.layanan.test.,28,AAAA,1,1,1232.0,1,,,
1788253882.959403,2026-09-01T09:11:22.959403Z,6,udp,2001:db8:1::1f4,27789,2001:db8:53::53,53,111,49,39695,0,0,0,0,0,0,0,0,0,1,0,0,1,host-000.contoh.test.,1,A,1,1,1232.0,1,,,
1788253882.963866,2026-09-01T09:11:22.963866Z,6,udp,2001:db8:53::53,53,2001:db8:1::1f4,27789,191,129,39695,1,0,0,0,0,0,0,0,0,1,0,2,1,host-000.contoh.test.,1,A,1,1,1232.0,1,,,
1788253882.986308,2026-09-01T09:11:22.986308Z,4,udp,192.0.2.180,32662,198.51.100.53,53,90,48,26052,0,0,0,0,0,0,0,0,0,1,0,0,1,host-194.arsip.test.,1,A,1,1,1400.0,1,,,
1788253883.015126,2026-09-01T09:11:23.015126Z,4,udp,198.51.100.53,53,192.0.2.180,32662,106,64,26052,1,0,1,0,0,0,0,0,0,1,1,0,1,host-194.arsip.test.,1,A,1,1,1232.0,1,,,host-194.arsip.test. A 300 203.0.113.10
1788253883.072792,2026-09-01T09:11:23.072792Z,4,udp,192.0.2.84,45525,198.51.100.53,53,91,49,17391,0,0,0,0,0,0,0,0,0,1,0,0,1,hOST-015.kAMpUS.TESt.,28,AAAA,1,1,1232.0,1,,,
1788253883.083217,2026-09-01T09:11:23.083217Z,4,udp,198.51.100.53,53,192.0.2.84,45525,211,169,17391,1,0,0,0,0,0,0,0,0,1,0,3,1,hOST-015.kAMpUS.TESt.,28,AAAA,1,1,1232.0,1,,,
1788253883.095861,2026-09-01T09:11:23.095861Z,6,udp,2001:db8:1::1b6,58247,2001:db8:53::53,53,111,49,5324,0,0,0,0,0,0,0,0,0,1,0,0,1,host-002.contoh.test.,2,NS,1,1,1400.0,1,,,
1788253883.103056,2026-09-01T09:11:23.103056Z,6,udp,2001:db8:53::53,53,2001:db8:1::1b6,58247,111,49,5324,1,0,0,0,0,0,0,0,2,1,0,0,1,host-002.contoh.test.,2,NS,1,1,1232.0,1,,,
1788253883.121754,2026-09-01T09:11:23.121754Z,4,udp,192.0.2.30,60431,198.51.100.53,53,91,49,12931,0,0,0,0,0,0,0,0,0,1,0,0,1,host-021.contoh.test.,2,NS,1,1,1232.0,0,,,
1788253883.130542,2026-09-01T09:11:23.130542Z,4,udp,198.51.100.53,53,192.0.2.30,60431,121,79,12931,1,0,1,0,0,0,0,0,0,1,1,0,1,host-021.contoh.test.,2,NS,1,1,1232.0,0,,,host-021.contoh.test. NS 300 ns1.example.test.
1788253883.184981,2026-09-01T09:11:23.184981Z,4,udp,192.0.2.124,19006,198.51.100.53,53,91,49,12653,0,0,0,0,0,0,0,0,0,1,0,0,1,host-140.portal.test.,1,A,1,1,1232.0,1,,,
1788253883.212528,2026-09-01T09:11:23.212528Z,6,udp,2001:db8:1::180,56209,2001:db8:53::53,53,112,50,23168,0,0,0,0,0,0,0,0,0,1,0,0,1,host-016.layanan.test.,1,A,1,1,1232.0,1,,,
1788253883.219995,2026-09-01T09:11:23.219995Z,6,udp,2001:db8:53::53,53,2001:db8:1::180,56209,232,170,23168,1,0,0,0,0,0,0,0,0,1,0,3,1,host-016.layanan.test.,1,A,1,1,1232.0,1,,,
1788253883.22654,2026-09-01T09:11:23.226540Z,4,udp,198.51.100.53,53,192.0.2.124,19006,107,65,12653,1,0,1,0,0,0,0,0,0,1,1,0,1,host-140.portal.test.,1,A,1,1,1232.0,1,,,host-140.portal.test. A 300 203.0.113.10
1788253883.239386,2026-09-01T09:11:23.239386Z,6,udp,2001:db8:1::a7,54842,2001:db8:53::53,53,111,49,4067,0,0,0,0,0,0,0,0,0,1,0,0,1,HOsT-223.kAMPuS.TeST.,16,TXT,1,1,1400.0,0,,,
1788253883.253248,2026-09-01T09:11:23.253248Z,6,udp,2001:db8:53::53,53,2001:db8:1::a7,54842,231,169,4067,1,0,0,0,0,0,0,0,0,1,0,3,1,HOsT-223.kAMPuS.TeST.,16,TXT,1,1,1232.0,0,,,
1788253883.328244,2026-09-01T09:11:23.328244Z,4,udp,192.0.2.234,14226,198.51.100.53,53,92,50,43179,0,0,0,0,0,0,0,0,0,1,0,0,1,hOSt-059.LaYAnan.TesT.,15,MX,1,1,1232.0,1,,,
1788253883.33936,2026-09-01T09:11:23.339360Z,6,udp,2001:db8:1::17c,12353,2001:db8:53::53,53,111,49,19665,0,0,0,0,0,0,0,0,0,1,0,0,1,host-015.kampus.test.,43,DS,1,1,1232.0,1,,,
1788253883.340831,2026-09-01T09:11:23.340831Z,4,udp,198.51.100.53,53,192.0.2.234,14226,172,130,43179,1,0,0,0,0,0,0,0,0,1,0,2,1,hOSt-059.LaYAnan.TesT.,15,MX,1,1,1232.0,1,,,
1788253883.34465,2026-09-01T09:11:23.344650Z,6,udp,2001:db8:53::53,53,2001:db8:1::17c,12353,271,209,19665,1,0,0,0,0,0,0,0,0,1,0,4,1,host-015.kampus.test.,43,DS,1,1,1232.0,1,,,
1788253883.354966,2026-09-01T09:11:23.354966Z,6,udp,2001:db8:1::18a,15612,2001:db8:53::53,53,112,50,40525,0,0,0,0,0,0,0,0,0,1,0,0,1,host-059.layanan.test.,2,NS,1,1,1232.0,0,,,
1788253883.357751,2026-09-01T09:11:23.357751Z,6,udp,2001:db8:1::13d,17174,2001:db8:53::53,53,111,49,45817,0,0,0,0,0,0,0,0,0,1,0,0,1,hoSt-017.COnTOh.tEsT.,1,A,1,1,1232.0,0,,,
1788253883.364348,2026-09-01T09:11:23.364348Z,6,udp,2001:db8:53::53,53,2001:db8:1::18a,15612,192,130,40525,1,0,0,0,0,0,0,0,0,1,0,2,1,host-059.layanan.test.,2,NS,1,1,1232.0,0,,,
1788253883.381688,2026-09-01T09:11:23.381688Z,6,udp,2001:db8:53::53,53,2001:db8:1::13d,17174,201,139,45817,1,0,1,0,0,0,0,0,3,1,0,1,1,hoSt-017.COnTOh.tEsT.,1,A,1,1,1232.0,0,,,
1788253883.382108,2026-09-01T09:11:23.382108Z,6,udp,2001:db8:1::f6,13746,2001:db8:53::53,53,111,49,23430,0,0,0,0,0,0,0,0,0,1,0,0,1,host-244.kampus.test.,1,A,1,1,1232.0,1,,,
1788253883.39582,2026-09-01T09:11:23.395820Z,6,udp,2001:db8:1::18f,62033,2001:db8:53::53,53,111,49,31144,0,0,0,0,0,0,0,0,0,1,0,0,1,host-052.contoh.test.,1,A,1,1,1232.0,1,,,
1788253883.408333,2026-09-01T09:11:23.408333Z,6,udp,2001:db8:53::53,53,2001:db8:1::f6,13746,127,65,23430,1,0,1,0,0,0,0,0,0,1,1,0,1,host-244.kampus.test.,1,A,1,1,1232.0,1,,,host-244.kampus.test. A 300 203.0.113.10
1788253883.428909,2026-09-01T09:11:23.428909Z,6,udp,2001:db8:53::53,53,2001:db8:1::18f,62033,231,169,31144,1,0,0,0,0,0,0,0,0,1,0,3,1,host-052.contoh.test.,1,A,1,1,1232.0,1,,,
1788253883.577412,2026-09-01T09:11:23.577412Z,6,udp,2001:db8:1::81,48295,2001:db8:53::53,53,112,50,35896,0,0,0,0,0,0,0,0,0,1,0,0,1,host-026.layanan.test.,28,AAAA,1,1,1232.0,1,,,
